gene	Counts
MIR6127	0
MIR664A	0
MIR6723	0
MIR6726	0
MIR6727	0
MIR6728	0
MIR6730	0
MIR6731	0
MIR6733	0
MIR6734	0
MIR6737	0
MIR6738	0
MIR6741	0
MIR6742	0
MIR6808	0
MIR6859-1	0
MIR6859-2	0
MIR761	0
MIR765	0
MIR7851	0
MIR7856	0
MIR8083	0
MIR9-1	0
MIR921	0
MKNK1	2
MMEL1	0
MOB3C	0
MORN1	0
MPC2	5
MPZ	0
MRPL20	2
MRPL24	1
MRPL55	1
MRPL9	0
MRPS14	2
MRPS15	2
MST1L	0
MT1HL1	0
MTF1	9
MTHFR	1
MTMR11	0
MTMR9LP	0
MTOR	3
MUC1	0
MUL1	1
MUTYH	0
MXRA8	0
MYBPH	0
MYBPHL	0
MYCBP	0
MYCL	0
MYOC	1
MYOG	0
MYOM3	0
MYSM1	4
NADK	0
NBPF1	0
NBPF11	0
NBPF13P	0
NBPF14	0
NBPF25P	0
NBPF4	0
NBPF7	0
NBPF8	3
NBPF9	0
NCF2	2
NDC1	1
NEGR1	0
NEGR1-IT1	0
NEK2	3
NES	0
NEXN-AS1	0
NFIA-AS1	0
NFIA-AS2	0
NFYC-AS1	0
NGF	0
NHLH2	0
NID1	0
NKAIN1	0
NME7	2
NMNAT2	0
NOC2L	0
NOL9	0
NOTCH2	0
NPHP4	0
NPHS2	0
NPPA	0
NPPB	0
NR0B2	0
NR1I3	0
NRAS	0
NRD1	2
NSL1	1
NT5C1A	0
NUAK2	0
NUCKS1	10
NUDT17	0
NUP133	10
NUP210L	0
NVL	0
ODF2L	0
OLFM3	0
OLFML2B	0
OMA1	0
OPN3	0
OR10J3	0
OR10J5	0
OR10K2	0
OR10T2	0
OR10X1	0
OR11L1	0
OR13G1	0
OR14A16	0
OR14I1	0
OR1C1	0
OR2B11	0
OR2C3	0
OR2M7	0
OR2T10	0
OR2T11	0
OR2T12	0
OR2T27	0
OR2T29	0
OR2T33	0
OR2T34	0
OR2T35	0
OR4F16	0
OR4F29	0
OR4F3	0
OR6F1	0
OR6K2	0
OR6K3	0
OR6N1	0
OR6N2	0
OR6P1	0
OR6Y1	0
ORC1	0
OSCP1	0
OTUD7B	2
OVGP1	0
OXCT2	0
PABPC4	20
PADI2	0
PAFAH2	1
PANK4	0
PAQR6	0
PAQR7	3
PARP1	30
PARS2	0
PBXIP1	0
PCNXL2	0
PDC	0
PDE4DIP	3
PDZK1IP1	0
PDZK1P2	0
PEF1	1
PERM1	0
PEX10	0
PEX19	0
PFDN2	1
PFN1P2	0
PGBD5	0
PGCP1	0
PGLYRP3	0
PGLYRP4	0
PHC2	3
PHLDA3	0
PHTF1	3
PI4KB	1
PIGC	2
PIGK	0
PIGM	1
PIGR	0
PIK3C2B	2
PIK3R3	3
PINK1-AS	0
PKLR	0
PKN2-AS1	0
PLA2G2A	0
PLA2G2C	0
PLA2G2D	0
PLA2G2E	0
PLD5	0
PLEKHA6	0
PLEKHG5	1
PLXNA2	0
PM20D1	0
PMVK	0
POGZ	4
POLR3C	0
POLR3GL	6
POMGNT1	1
POU3F1	0
PPAP2B	0
PPIAL4B	0
PPIAL4C	0
PPIAL4D	0
PPIAL4E	0
PPIAL4F	0
PPIAL4G	0
PPIEL	0
PPM1J	0
PPP1R15B	1
PPT1	0
PRAMEF11	0
PRAMEF14	0
PRAMEF19	0
PRAMEF22	0
PRAMEF4	0
PRAMEF5	0
PRAMEF6	0
PRAMEF7	0
PRAMEF8	0
PRAMEF9	0
PRDX1	1
PRKAB2	1
PSMA5	47
PSMB2	3
PSRC1	0
PTAFR	0
PTCH2	0
PTGER3	0
PTGS2	0
PTP4A2	8
PTPN14	4
PTPN22	0
PTPN7	0
PUM1	0
PVRL4	0
PYCR2	0
PYGO2	10
RAB13	0
RAB29	9
RAB3B	0
RAB3GAP2	10
RABIF	1
RAP1GAP	0
RASAL2-AS1	0
RBBP5	12
RBM34	3
RBMXL1	2
RC3H1	4
RCAN3AS	0
RCC2	10
RD3	0
REG4	0
REN	0
RERE	9
RFWD2	1
RFX5	0
RGS16	3
RGS5	0
RGS7	1
RGS8	0
RHBDL2	0
RHCE	0
RHOC	0
RIMS3	0
RIT1	0
RNASEL	0
RNF186	0
RNF19B	1
RNF223	0
RNU1-13P	0
RNU6-31P	0
RNU6-72P	0
RNU6-79P	0
RNVU1-19	0
RNVU1-8	0
ROR1-AS1	0
RORC	0
RPA2	2
RPE65	0
RPL22	0
RPL31P11	0
RPS15AP10	0
RPTN	0
RRAGC	11
RSBN1	0
RSG1	0
RSPO1	0
RSRP1	0
RTCA-AS1	0
RUNX3	0
RUSC1-AS1	0
RXRG	0
S100A10	0
S100A11	0
S100A12	0
S100A13	0
S100A14	0
S100A16	0
S100A2	0
S100A3	0
S100A4	0
S100A5	0
S100A6	0
S100A7	0
S100A7L2	0
S100A8	0
SASS6	27
SCAMP3	1
SCARNA3	0
SCARNA4	0
SCMH1	0
SCYL3	0
SDC3	0
SDE2	3
SDF4	0
SDHB	4
SEC16B	0
SELE	0
SELENBP1	0
SELL	0
SELP	0
SEMA6C	0
SEP15	2
SERBP1	6
SERPINC1	0
SERTAD4-AS1	0
SETSIP	0
SF3A3	33
SF3B4	2
SFPQ	7
SH2D1B	0
SH2D2A	0
SH2D5	0
SH3BP5L	2
SHC1	8
SHCBP1L	0
SHE	1
SIKE1	1
SIPA1L2	5
SKINTL	0
SLAMF1	0
SLAMF6	0
SLAMF9	0
SLC16A1	3
SLC16A4	0
SLC19A2	6
SLC1A7	0
SLC25A24	0
SLC25A3P1	0
SLC26A9	0
SLC2A1	0
SLC2A5	0
SLC2A7	0
SLC30A1	2
SLC30A10	0
SLC30A2	0
SLC35D1	3
SLC35E2	0
SLC35E2B	1
SLC39A1	0
SLC41A1	0
SLC44A5	0
SLC45A3	0
SLC6A9	1
SLC9A1	3
SLC9C2	0
SLFNL1	0
SMG5	0
SMG7-AS1	0
SMIM12	0
SMYD3	0
SNHG12	0
SNIP1	4
SNORA14B	0
SNORA16A	0
SNORA36B	0
SNORA44	0
SNORA55	0
SNORA61	0
SNORA80E	0
SNORD103A	0
SNORD103B	0
SNORD44	0
SNORD47	0
SNORD74	0
SNORD75	0
SNORD76	0
SNORD77	0
SNORD78	0
SNORD79	0
SNORD80	0
SNORD81	0
SNORD85	0
SNORD99	0
SNRNP40	0
SNRPD2P2	0
SORT1	4
SPAG17	0
SPATA21	0
SPATA45	0
SPATA6	1
SPOCD1	0
SPRR2A	0
SPRR2B	0
SPRR2C	0
SPRR2D	0
SPRR2E	0
SPRR2F	0
SPRR2G	0
SPTA1	0
SRGAP2-AS1	0
SRM	0
SRSF10	0
SRSF4	4
SSBP3	2
SSR2	4
SSU72	2
SSX2IP	10
ST7L	0
STIL	0
STK40	1
STMN1	1
STPG1	0
STX6	18
SUSD4	0
SV2A	0
SYDE2	1
SYF2	11
SYNC	0
SYT2	4
SYT6	0
TACSTD2	0
TADA1	1
TAF12	3
TAF13	0
TAF1A	4
TAF5L	4
TAGLN2	3
TAL1	0
TARBP1	0
TAS1R2	0
TBX15	0
TCEA3	0
TCEB3-AS1	1
TCHH	0
TCHHL1	0
TCTEX1D4	0
TDRKH	0
TEDDM1	0
TESK2	2
TFB2M	2
TGFB2-AS1	0
TGFBR3	0
THBS3	0
THEM4	0
THEM5	0
TLR5	0
TM2D1	0
TMCO1	3
TMCO4	0
TMED5	0
TMEM200B	0
TMEM206	0
TMEM234	0
TMEM240	0
TMEM51-AS1	0
TMEM52	0
TMEM53	0
TMEM54	0
TMEM59	6
TMEM63A	0
TMEM81	0
TMEM9	6
TMOD4	0
TNFRSF18	0
TNFRSF25	0
TNFRSF4	0
TNFRSF9	0
TNFSF18	0
TNFSF4	0
TNNI1	0
TNNT2	0
TNR	0
TOMM20	1
TOR1AIP2	0
TP53BP2	0
TP73-AS1	2
TPM3	6
TPR	7
TRABD2B	0
TRAPPC3	0
TRIM11	3
TRIM17	0
TRIM33	37
TRIM45	1
TRIM62	1
TRIM63	0
TRIT1	2
TRMT1L	1
TSPAN2	0
TSTD1	0
TTC13	0
TTC22	0
TTC34	0
TTC39A	0
TTLL7	0
TXNDC12	1
UBE2J2	3
UBE2Q1	2
UBE2T	3
UBQLN4	0
UBR4	4
UBXN10-AS1	0
UBXN11	1
UCHL5	0
UOX	0
UQCRHL	0
USF1	0
USH2A	0
USP24	4
USP33	2
USP48	0
UTS2	0
VAMP4	0
VAV3	4
VHLL	0
VPS72	7
VSIG8	0
VTCN1	5
WARS2	1
WASF2	16
WASH7P	0
WDR26	21
WDR47	3
WDR77	0
WDR78	0
WLS	8
WNT4	0
WNT9A	0
WRAP73	0
XCL2	0
YARS	0
YIPF1	0
YOD1	0
YRDC	0
YY1AP1	14
ZBTB17	2
ZBTB41	0
ZBTB8OS	0
ZCCHC11	0
ZMYM6	3
ZMYM6NB	0
ZMYND12	1
ZNF124	2
ZNF281	27
ZNF436	4
ZNF496	0
ZNF644	0
ZNF648	0
ZNF669	0
ZNF670	0
ZNF670-ZNF695	0
ZNF683	0
ZNF692	0
ZNF695	0
ZNF697	0
ZNF847P	0
ZNHIT6	0
ZP4	13
ZRANB2	2
ZSWIM5	0
ZZZ3	3
A1CF	1
ABI1	1
ABLIM1	0
ACBD5	0
ACBD7	0
ACTA2	0
ACTR1A	1
ADAM12	0
ADAM8	0
ADARB2	0
ADD3-AS1	0
AFAP1L2	0
AGAP4	0
AGAP5	0
AGAP7P	0
AGAP9	0
AIFM2	0
AKR1C2	0
AKR1C6P	0
AKR1CL1	0
ALDH18A1	2
ANK3	4
ANKRD1	0
ANKRD16	0
ANKRD22	0
ANKRD26	3
ANTXRLP1	0
ANXA11	0
ANXA7	59
ANXA8	0
AP3M1	0
ARHGAP12	4
ARHGAP19	5
ARHGAP19-SLIT1	0
ARHGAP21	1
ARHGAP22	0
ARL3	0
ARMC4	0
ASAH2	0
ASB13	0
ASCC1	1
ATAD1	5
ATE1	1
ATOH7	0
AVPI1	0
BBIP1	0
BEND7	1
BLNK	0
BLOC1S2	1
BMS1P4	0
BMS1P5	0
BMS1P6	0
BNIP3	2
C10orf10	0
C10orf105	0
C10orf111	0
C10orf113	0
C10orf115	0
C10orf120	0
C10orf128	0
C10orf25	0
C10orf40	0
C10orf54	0
C10orf55	0
C10orf67	0
C10orf71-AS1	0
C10orf76	1
C10orf82	1
C10orf88	0
C10orf90	0
C10orf95	1
C1QL3	0
CACUL1	7
CALHM1	0
CALHM2	0
CALHM3	0
CALML3-AS1	0
CALML5	0
CALY	0
CAMK2G	11
CASC10	0
CCDC147-AS1	0
CCDC186	9
CCDC3	1
CCDC6	34
CCNYL2	0
CDNF	0
CELF2-AS2	0
CFAP43	0
CFAP46	0
CH25H	0
CHST15	2
CHUK	0
CLRN3	0
COL17A1	0
COMTD1	0
COX15	1
CPEB3	0
CPN1	0
CPXM2	0
CRTAC1	0
CSTF2T	0
CTBP2	1
CTGLF12P	0
CTNNA3	1
CUBN	0
CUEDC2	0
CUL2	1
CUZD1	0
CWF19L1	0
CXCL12	0
CYP17A1	0
CYP2C8	0
DCLRE1A	3
DCLRE1C	1
DHX32	2
DIP2C	2
DLG5	0
DNA2	0
DNAJB12	1
DNAJC1	4
DNAJC12	0
DNAJC9	19
DNMBP	1
DRGX	0
DUPD1	0
DUSP13	0
DYDC1	0
EBF3	0
EBLN1	25
ECD	0
ECHS1	0
EDRF1-AS1	0
EGR2	0
EIF3A	8
EMX2OS	0
ENKUR	0
ENTPD1-AS1	0
EPC1	43
ERCC6	4
ERCC6-PGBD3	0
ERLIN1	1
EXOSC1	0
FAM107B	1
FAM13C	0
FAM170B	0
FAM171A1	0
FAM188A	19
FAM196A	0
FAM204A	1
FAM21EP	0
FAM24B	0
FAM24B-CUZD1	0
FAM25C	0
FAM25G	0
FAM53B	3
FANK1-AS1	0
FAS-AS1	0
FBXW4	0
FGF8	0
FGFBP3	0
FGFR2	0
FLJ37035	0
FLJ37201	0
FRA10AC1	5
FRAT2	0
FRG2B	0
FRMD4A	1
FRMPD2	0
FRMPD2B	0
FUOM	0
FZD8	0
GATA3-AS1	0
GDF10	0
GDF2	0
GDI2	41
GFRA1	0
GLUD1	2
GOLGA2P6	0
GOT1	4
GPAM	0
GPR158-AS1	0
GRID1	0
GUCY2GP	0
HECTD2-AS1	1
HERC4	0
HNRNPA1P33	0
HNRNPA3P1	0
HNRNPF	32
HPS1	0
HPSE2	0
HSPA12A	0
HTR7	0
IDE	4
IDI1	0
IDI2	0
IKZF5	0
IL15RA	2
IL2RA	1
IPMK	0
ITGA8	0
ITGB1	1
ITIH5	0
ITPRIP	2
JMJD1C	0
KCNIP2	0
KCNMA1	0
KIAA1462	0
KIAA1598	4
KIF5B	9
KIN	3
KLF6	0
KLLN	0
LARP4B	0
LBX1	0
LDB1	0
LINC00202-1	0
LINC00601	0
LINC00700	0
LINC00701	0
LINC00702	0
LINC00704	0
LINC00706	0
LINC00708	0
LINC00710	0
LINC00837	0
LINC00838	0
LINC00842	0
LINC00864	0
LINC00866	0
LINC00948	0
LINC00959	0
LINC01164	0
LINC01166	0
LINC01375	0
LINC01435	0
LINC01468	0
LINC01475	0
LIPA	1
LOC100128127	0
LOC100499489	0
LOC101060691	0
LOC101926942	0
LOC101927049	0
LOC101927419	0
LOC101927523	0
LOC101927549	0
LOC101928272	0
LOC101928322	0
LOC101928834	0
LOC101928961	0
LOC101928994	0
LOC101929073	0
LOC101929397	0
LOC101929431	0
LOC101929574	0
LOC101929624	0
LOC101929646	0
LOC102723377	0
LOC102723439	0
LOC102724323	0
LOC102724341	0
LOC102724719	0
LOC283045	0
LOC441666	0
LOXL4	0
LRIT1	0
LRIT2	0
LRRC18	0
LRRC20	0
LRRC37A6P	0
LYZL2	0
MARCH8	4
MAT1A	3
MBL2	0
MCMBP	3
METTL10	0
MGEA5	1
MICU1	1
MIR107	0
MIR1256	0
MIR1287	0
MIR1296	0
MIR1307	0
MIR1915	0
MIR202	0
MIR202HG	0
MIR2110	0
MIR3155B	0
MIR3157	0
MIR3158-2	0
MIR346	0
MIR3663	0
MIR3663HG	0
MIR378C	0
MIR3924	0
MIR3944	0
MIR4294	0
MIR4296	0
MIR4297	0
MIR4482	0
MIR4483	0
MIR4679-2	0
MIR4683	0
MIR4685	0
MIR5699	0
MIR604	0
MIR6072	0
MIR609	0
MIR6715B	0
MIR7162	0
MIR8086	0
MIR936	0
MIR938	0
MKI67	1
MKX	0
MMP21	0
MMRN2	0
MMS19	1
MORN4	0
MPP7	2
MRPL43	1
MRPS16	0
MSS51	0
MTPAP	3
MTRNR2L7	0
MYOF	4
MYOZ1	0
NDST2	1
NDUFB8	1
NEBL	4
NEUROG3	0
NKX1-2	0
NKX6-2	0
NMT2	0
NOC3L	13
NODAL	0
NPFFR1	0
NPM3	6
NRAP	3
NRG3-AS1	0
NRP1	0
NSMCE4A	8
NSUN6	5
NT5C2	2
NUDT5	1
NUDT9P1	0
NUTM2A-AS1	0
OAT	10
OBFC1	1
OGDHL	1
OPALIN	0
OR13A1	0
P4HA1	1
PANK1	0
PARD3	13
PARG	1
PARGP1	0
PBLD	0
PCBD1	0
PCDH15	2
PCGF6	1
PDCD4-AS1	0
PDLIM1	12
PDZD7	3
PDZD8	0
PGBD3	0
PHYH	0
PIK3AP1	0
PIP4K2A	4
PIPSL	1
PITRM1	4
PITX3	0
PKD2L1	0
PLA2G12B	0
PLCE1-AS1	0
POLL	1
POLR3A	1
PPA1	0
PPIAP30	0
PPP1R3C	0
PPP3CB	0
PRDX3	7
PRF1	0
PRKCQ	0
PRKG1-AS1	0
PRLHR	0
PROSER2-AS1	0
PRTFDC1	0
PSAP	1
PSD	0
PTCHD3	0
PTPLA	0
PTPN20B	0
PYROXD2	0
RAB11FIP2	0
RASGEF1A	0
RBP3	0
RBP4	0
RGS10	0
RHOBTB1	0
RNLS	0
RPL13AP6	0
RRP12	0
RSU1	6
RSU1P2	0
RTKN2	0
RUFY2	0
SAR1A	3
SEC31B	1
SEPHS1	5
SEPT7P9	0
SFMBT2	1
SFRP5	0
SFTA1P	0
SFTPA2	0
SFTPD	0
SFXN4	0
SGMS1	1
SH3PXD2A	0
SKIDA1	0
SLC16A12	0
SLC16A9	0
SLC25A16	1
SLC25A28	0
SLC39A12-AS1	0
SLIT1	0
SMNDC1	5
SNORA12	0
SNORA19	0
SORBS1	4
SORCS1	0
SORCS3-AS1	0
SPOCK2	0
SPRN	0
SPRNP1	0
ST8SIA6	0
STAM-AS1	0
STK32C	0
SVIL	1
SYCE1	0
SYNPO2L	0
SYT15	0
TACR2	0
TBATA	0
TCERG1L	0
TCTN3	0
TEX36	0
TIAL1	0
TIMM23	6
TLL2	0
TLX1NB	0
TM9SF3	7
TMEM254-AS1	0
TMEM26	0
TMEM72-AS1	0
TNKS2-AS1	0
TRDMT1	0
TTC18	0
TUBAL3	4
TUBB8	667
TUBGCP2	0
TYSND1	1
UCMA	0
UNC5B-AS1	0
UPF2	2
UROS	0
USMG5	1
USP54	7
USP6NL	1
VAX1	0
VIM-AS1	0
VSTM4	0
WAC-AS1	0
WAPAL	14
WDR11-AS1	0
XPNPEP1	1
YME1L1	1
ZCCHC24	0
ZDHHC6	1
ZEB1-AS1	0
ZFAND4	0
ZMIZ1-AS1	0
ZNF239	2
ZNF248	0
ZNF25	0
ZNF32	0
ZNF33B	0
ZNF33BP1	0
ZNF37BP	0
ZNF438	0
ZNF503	0
ZSWIM8-AS1	0
ZWINT	5
ABCC8	0
ABTB2	4
ACP2	0
ACRV1	0
ACY3	0
ADAMTS8	0
AGBL2	0
AHNAK	0
ALDH3B2	0
ALG1L9P	0
ALG8	0
ALG9	0
ALKBH3-AS1	0
ALKBH8	0
ALX4	0
AMBRA1	7
AMICA1	0
ANAPC15	2
ANGPTL5	1
ANO1-AS2	0
ANO9	0
AP5B1	0
APBB1	0
APIP	1
APLNR	0
APOA1	0
APOA4	0
APOA5	0
ARAP1	0
ARFGAP2	2
ARFIP2	0
ARHGAP1	2
ARHGAP20	1
ARHGAP32	8
ARRB1	0
ART5	0
ASCL2	0
ASCL3	0
ATG2A	0
ATL3	4
B3GAT1	0
B3GAT3	0
B3GNT1	0
BACE1	0
BAD	0
BATF2	0
BCL9L	1
BDNF	2
BET1L	0
BGLT3	0
BLID	0
BRMS1	0
BSCL2	3
BSX	0
BTBD10	14
BTBD18	0
BTG4	70
BUD13	1
C11orf16	0
C11orf21	0
C11orf24	3
C11orf40	9
C11orf45	0
C11orf48	0
C11orf65	1
C11orf68	0
C11orf71	0
C11orf85	0
C11orf91	0
C11orf94	0
C11orf95	0
C1QTNF4	0
C1QTNF5	0
C2CD3	0
CABP2	0
CADM1	0
CALCA	0
CARD16	0
CARD17	0
CARD18	0
CARS	1
CASC23	0
CASP1	0
CASP12	0
CASP4	0
CASP5	0
CATSPER1	0
CCDC153	0
CCDC179	0
CCDC34	1
CCDC73	7
CCDC82	5
CCDC87	1
CCDC89	0
CCDC90B	1
CD248	0
CD3D	0
CD59	2
CD81-AS1	0
CDC42BPG	0
CDCA5	0
CDHR5	0
CDK2AP2	19
CDKN1C	2
CDON	0
CELF1	23
CEND1	0
CFL1	27
CHID1	1
CHKA	0
CHORDC1	1
CHRDL2	0
CHRM1	0
CHRM4	0
CHRNA10	0
CHST1	0
CKAP5	14
CLCF1	0
CLMP	0
CLNS1A	0
CLPB	0
COA4	1
COLCA1	0
COMMD9	0
COPB1	3
CORO1B	0
CPSF7	0
CPT1A	0
CREBZF	0
CRYAB	0
CSNK2A3	0
CSRP3	0
CSTF3	1
CTSC	6
CTSD	0
CTSF	0
CWC15	1
CWF19L2	16
CYB561A3	0
CYB5R2	0
CYP2R1	0
DBX1	0
DCDC1	0
DCDC5	0
DCHS1	0
DCUN1D5	5
DDB1	5
DDX6	0
DEAF1	1
DENND5A	1
DHCR7	2
DKFZP434K028	0
DKK3	0
DLG2	0
DOC2GP	0
DPAGT1	1
DRD2	0
DSCAML1	0
DUSP8	0
E2F8	0
EEF1G	15
EFEMP2	0
EHD1	2
EIF1AD	1
EIF4G2	8
ELF5	0
EML3	0
ESAM	0
ETS1	0
EXPH5	0
FADS1	0
FADS3	5
FAM160A2	1
FAM168A	0
FAM181B	0
FAM76B	1
FAM86C2P	0
FAM99B	0
FANCF	1
FAU	2
FBXO3	0
FCHSD2	2
FDXACB1	0
FEZ1	0
FGF19	0
FGF3	0
FGF4	0
FIBP	1
FLJ42102	0
FNBP4	3
FOLH1	0
FOSL1	0
FTH1	2
FXYD2	0
FXYD6	0
FXYD6-FXYD2	0
FZD4	0
GAB2	8
GAL3ST3	0
GALNT18	0
GANAB	0
GDPD4	0
GDPD5	0
GIF	0
GLYAT	0
GLYATL2	0
GPHA2	1
GPR152	0
GPR83	0
GRM5	1
GUCY1A2	3
GUCY2EP	0
GVINP1	0
H19	0
H2AFX	0
HARBI1	0
HBB	0
HBBP1	0
HBD	0
HBE1	0
HBG1	0
HBG2	0
HEPACAM	0
HNRNPKP3	0
HNRNPUL2	2
HNRNPUL2-BSCL2	0
HPS5	4
HPX	0
HRAS	0
HRASLS2	0
HRASLS5	0
HSPA8	319
HYOU1	0
IFITM10	0
IFITM3	0
IFITM5	0
IFT46	6
IGF2	0
IGSF22	0
IGSF9B	0
IL18	0
IMMP1L	0
INS	0
INS-IGF2	0
INTS4	0
INTS5	0
IRF7	0
JRKL-AS1	0
KBTBD3	0
KBTBD4	0
KCNA4	1
KCNE3	0
KCNJ1	0
KCNJ11	0
KCNK7	0
KCNQ1OT1	0
KCTD14	0
KCTD21	0
KDELC2	0
KIF18A	3
KIRREL3	0
KLHL35	0
KRTAP5-1	0
KRTAP5-11	0
KRTAP5-2	0
KRTAP5-3	0
KRTAP5-4	0
LAMTOR1	3
LGR4	0
LIN7C	0
LINC00678	0
LINC00900	0
LINC00958	0
LINC01001	0
LINC01395	0
LINC01495	0
LIPT2	0
LMNTD2	0
LMO1	0
LMO2	0
LOC100126784	0
LOC100131626	0
LOC100132078	0
LOC100133315	0
LOC100506258	0
LOC100506675	0
LOC100507144	0
LOC100507205	0
LOC100507431	0
LOC100652768	0
LOC101927204	0
LOC101928069	0
LOC101928443	0
LOC101928837	0
LOC101928847	0
LOC101928865	0
LOC101928940	0
LOC101928943	0
LOC101928944	0
LOC101928989	0
LOC101929089	0
LOC101929653	1
LOC102288414	0
LOC102723895	0
LOC103312105	0
LOC103611081	0
LOC143666	0
LOC283194	0
LOC283214	0
LOC283299	9
LOC338694	0
LOC387810	0
LOC440028	0
LOC441601	0
LOC643733	0
LOC644656	0
LOC646522	0
LOC649133	0
LPXN	0
LRP4	0
LRRC32	0
LRRC4C	0
LRRN4CL	0
LTBP3	0
LYVE1	0
MACROD1	1
MAML2	0
MAP3K11	1
MAP4K2	0
MAP6	0
MCAM	4
ME3	1
MED19	19
MEN1	2
MFRP	0
MIR100	0
MIR100HG	0
MIR125B1	0
MIR1304	0
MIR139	0
MIR1908	0
MIR192	0
MIR194-2	0
MIR210	0
MIR210HG	0
MIR3160-1	0
MIR3162	0
MIR3165	0
MIR3167	0
MIR326	0
MIR3654	0
MIR3664	0
MIR3680-1	0
MIR3680-2	0
MIR3920	0
MIR4298	0
MIR4299	0
MIR4300	0
MIR4301	0
MIR4485	0
MIR4490	0
MIR4493	0
MIR4694	0
MIR4696	0
MIR4697	0
MIR4697HG	0
MIR483	0
MIR548BA	0
MIR5579	0
MIR5582	0
MIR5691	0
MIR6073	0
MIR611	0
MIR6503	0
MIR6514	0
MIR6745	0
MIR6746	0
MIR6747	0
MIR6749	0
MIR675	0
MIR6750	0
MIR6751	0
MIR6756	0
MIR708	0
MIR7154	0
MIR7155	0
MIR7976	0
MIR8054	0
MIR8068	0
MIR8070	0
MIR8087	0
MIRLET7A2	0
MMP1	0
MMP10	0
MMP12	0
MMP13	0
MMP20	0
MMP27	0
MMP3	0
MMP7	0
MMP8	0
MOB2	0
MPEG1	0
MPPED2	0
MPZL2	0
MPZL3	0
MRE11A	10
MRGPRD	0
MRGPRE	0
MRGPRF	0
MRGPRG	0
MRGPRX1	0
MRGPRX2	0
MRPL11	0
MRPL16	0
MRPL17	1
MRPL21	1
MRPL23-AS1	0
MRVI1	1
MS4A6A	0
MSANTD2	0
MSANTD4	2
MTA2	0
MTCH2	0
MTL5	0
MTMR2	2
MTRNR2L8	0
MUC15	0
MUC6	0
MYBPC3	0
NAALADL1	0
NAP1L4	3
NARS2	2
NAV2-AS2	0
NAV2-AS4	0
NAV2-AS5	0
NCAM1-AS1	0
NCAPD3	1
NDUFC2	0
NDUFC2-KCTD14	0
NFRKB	6
NLRP10	0
NOX4	0
NPAT	10
NRIP3	10
NRXN2	1
NUDT8	0
NUMA1	0
NUP160	0
NUP98	4
NXF1	1
NXPE1	0
NXPE4	0
OPCML	0
OR10A3	0
OR10A6	0
OR10AG1	0
OR10G7	0
OR10Q1	0
OR10S1	0
OR10V1	0
OR10W1	0
OR1S2	0
OR2AG2	0
OR2AT4	0
OR2D2	0
OR4A5	0
OR4C11	0
OR4C12	0
OR4C45	0
OR51A2	0
OR51A4	0
OR51B2	0
OR51B4	0
OR51B5	0
OR51E2	0
OR51F1	0
OR51G1	0
OR51G2	0
OR51I1	0
OR51S1	0
OR51V1	0
OR52A1	0
OR52A5	0
OR52B2	0
OR52B4	0
OR52E2	0
OR52E6	0
OR52E8	0
OR52H1	0
OR52L1	0
OR52N1	0
OR52N5	0
OR52R1	0
OR56A1	0
OR56A4	0
OR56A5	0
OR5A2	0
OR5AP2	0
OR5B12	0
OR5B17	0
OR5B2	0
OR5B21	0
OR5B3	0
OR5F1	0
OR5I1	0
OR5M1	0
OR5M10	0
OR5M11	0
OR5M3	0
OR5M8	0
OR5M9	0
OR5P2	0
OR5P3	0
OR5R1	0
OR5T2	0
OR5W2	0
OR6A2	0
OR6M1	0
OR6T1	0
OR6X1	0
OR7E12P	0
OR7E2P	0
OR7E5P	0
OR8B12	0
OR8B2	0
OR8B3	0
OR8B4	0
OR8B8	0
OR8D1	0
OR8D2	0
OR8H1	0
OR8J3	0
OR8K5	0
OR9G4	0
OR9I1	0
ORAOV1	0
OSBP	18
OSBPL5	1
OVCH2	1
OVOL1-AS1	0
P4HA3	0
PACSIN3	0
PAK1	5
PAMR1	0
PATE2	0
PATL1	2
PAX6	0
PC	0
PCSK7	0
PDDC1	0
PDE2A	0
PDGFD	0
PEX16	0
PGM2L1	1
PGR	0
PHF21A	0
PHLDA2	0
PHOX2A	0
PICALM	5
PIDD1	0
PIH1D2	0
PIK3C2A	18
PITPNM1	0
PKNOX2-AS1	0
PLA2G16	4
PLEKHA7	1
PLET1	0
POLD4	0
POLR2L	0
POU2AF1	0
PPP1CA	0
PPP1R14B	0
PPP2R1B	1
PRCP	0
PRDM10	12
PRG2	0
PRG3	0
PRKCDBP	0
PRKRIR	0
PRPF19	1
PSMA1	1
PSMC3	0
PTGDR2	1
PTH	0
PTPN5	1
PTPRCAP	0
PUS3	0
PVRL1	1
PYGM	0
RAB30	3
RAB38	0
RAB3IL1	1
RAB6A	1
RAG2	0
RAPSN	0
RASGRP2	0
RBM4B	3
RCOR2	0
RDX	12
RELA	2
RHOG	3
RIC3	0
RIN1	0
RNASEH2C	0
RNF141	0
RNH1	1
RNU6-83P	0
ROBO4	1
RPL23AP64	0
RPS13	47
RPS25	12
RPUSD4	7
RRAS2	3
RRP8	1
RSF1	1
SAA2	0
SAA2-SAA4	0
SAA3P	0
SAA4	0
SAAL1	0
SBF2	0
SCGB1D4	0
SCN2B	0
SCN3B	0
SCN4B	0
SCT	0
SCUBE2	0
SENCR	0
SERGEF	0
SESN3	1
SF1	4
SHANK2	0
SIAE	0
SIGIRR	0
SIK3	1
SIRT3	0
